year,TsMax,TsMaxDay,TsMin,TsMinDay,TbMax,TbMaxDay,TbMin,TbMinDay,MaxStratDur,MeanStratDur,TotStratDur,StratStart,StratEnd,StratFirst,StratLast,par_id,model
2013,19.773,218,0,0,8.477,291,1.754,0,155,155,155,135,290,135,290,p0040,FLake
2014,22.535,217,0,16,14.994,262,1.0775,16,105,105,105,157,262,157,262,p0040,FLake
2015,18.752,236,0,0,18.752,236,1.5704,66,NA,NA,NA,NA,NA,NA,NA,p0040,FLake
2011,20.44,217,0.59722,364,20.44,217,0.59722,364,13,5,25,157,170,138,194,p0041,FLake
2012,20.002,211,0,1,16.436,248,0.39628,1,83,83,83,164,247,164,247,p0041,FLake
2013,20.43,218,0,0,13.227,267,1.6993,0,138,138,138,129,267,129,267,p0041,FLake
2014,23.371,217,0,18,18.49,232,0.013904,360,45,21.3333333333333,64,187,232,143,232,p0041,FLake
2015,19.917,236,0,0,16.694,248,0.11463,0,75,75,75,173,248,173,248,p0041,FLake
2011,20.04,217,0.5433,364,20.04,217,0.5433,364,11,8.5,17,157,168,157,194,p0042,FLake
2012,19.314,218,0,2,19.21,211,0.013546,2,10,7.5,15,188,198,165,198,p0042,FLake
2013,20.3,218,0,0,14.028,265,1.6466,0,134,134,134,131,265,131,265,p0042,FLake
2014,23.349,216,0,16,17.209,235,0.020472,360,50,22.3333333333333,67,185,235,138,235,p0042,FLake
2015,19.429,236,0,0,17.351,244,0.11679,0,70,70,70,174,244,174,244,p0042,FLake
2011,20.582,182,0.63304,364,12.649,268,0.63304,364,129,129,129,138,267,138,267,p0043,FLake
2012,20.032,210,0,1,13.353,263,0.471430000000001,1,121,121,121,142,263,142,263,p0043,FLake
2013,19.916,218,0,0,10.896,273,1.7372,0,141,141,141,132,273,132,273,p0043,FLake
2014,21.45,220,0,16,21.441,217,1.225,16,17,17,17,157,174,157,174,p0043,FLake
2015,19.44,236,0,0,15.76,250,1.0592,59,77,77,77,173,250,173,250,p0043,FLake
2011,21.487,208,0,358,9.0377,290,3.031,362,NA,NA,NA,NA,NA,NA,NA,p0044,FLake
2012,21.199,210,0,0,9.6175,287,2.6223,343,160,160,160,124,284,124,284,p0044,FLake
2013,20.699,219,0,0,8.9237,293,2.2244,364,162,162,162,129,291,129,291,p0044,FLake
2014,22.62,220,0,13,22.614,217,1.7833,78,NA,NA,NA,NA,NA,NA,NA,p0044,FLake
2015,20.119,236,0,0,19.937,237,1.8117,70,NA,NA,NA,NA,NA,NA,NA,p0044,FLake
2011,20.312,208,0.56253,364,10.03,284,1.4978,364,144,144,144,139,283,139,283,p0045,FLake
2012,20.042,210,0,0,9.2423,284,1.4629,0,153,153,153,130,283,130,283,p0045,FLake
2013,19.417,221,0,0,8.232,292,1.8282,347,155,155,155,136,291,136,291,p0045,FLake
2014,22.422,210,0,15,12.735,267,1.8487,15,126,126,126,141,267,141,267,p0045,FLake
2015,18.632,238,0,0,15.773,250,1.1995,66,72,72,72,178,250,178,250,p0045,FLake
2011,22.492,182,0,358,11.002,285,3.1,362,NA,NA,NA,NA,NA,NA,NA,p0046,FLake
2012,22.083,210,0,0,10.952,283,2.8814,341,160,160,160,121,281,121,281,p0046,FLake
2013,21.845,217,0,0,13.255,270,2.4247,357,142,142,142,128,270,128,270,p0046,FLake
2014,24.038,217,0,13,23.89,218,2.2417,68,16,6,18,157,173,157,206,p0046,FLake
2015,21.646,185,0,0,13.28,278,2.2932,64,158,158,158,120,278,120,278,p0046,FLake
2011,26.898,216,0.32958,362,12.882,287,3.6872,363,NA,NA,NA,NA,NA,NA,NA,p0047,FLake
2012,26.196,211,0,0,12.907,285,3.3774,78,175,175,175,110,285,110,285,p0047,FLake
2013,26.024,217,0,0,12.866,290,3.6395,343,180,180,180,110,290,110,290,p0047,FLake
2014,28.926,208,0,13,14.088,284,3.7813,0,178,178,178,106,284,106,284,p0047,FLake
2015,25.956,185,0,0,16.563,276,3.2868,70,163,163,163,113,276,113,276,p0047,FLake
2011,22.477,182,0.81496,364,10.913,284,0.81496,364,NA,NA,NA,NA,NA,NA,NA,p0048,FLake
2012,21.976,210,0,2,11.673,279,0.63747,2,153,153,153,121,274,121,274,p0048,FLake
2013,21.743,217,0,0,14.298,267,2.0951,347,138,138,138,129,267,129,267,p0048,FLake
2014,24.571,217,0,16,20.628,231,1.2586,16,43,29,58,188,231,157,231,p0048,FLake
2015,21.306,236,0,0,18.372,246,1.7148,55,73,73,73,173,246,173,246,p0048,FLake
2011,23.091,216,0,362,9.7344,291,3.7302,347,NA,NA,NA,NA,NA,NA,NA,p0049,FLake
2012,22.364,211,0,0,10.965,285,3.1751,344,164,164,164,121,285,121,285,p0049,FLake
2013,22.36,217,0,0,10.146,292,3.258,0,164,164,164,128,292,128,292,p0049,FLake
2014,24.338,217,0,0,24.201,218,3.6899,360,2,0.75,3,162,164,162,206,p0049,FLake
2015,21.913,236,0,0,11.643,284,2.7478,72,171,171,171,113,284,113,284,p0049,FLake
2011,24.997,182,1.1201,364,15.333,266,1.1201,364,NA,NA,NA,NA,NA,NA,NA,p0050,FLake
2012,24.4,210,0,4,13.208,274,0.8722,4,159,159,159,115,274,115,274,p0050,FLake
2013,24.425,215,0,0,15.144,268,2.4166,357,153,153,153,115,268,115,268,p0050,FLake
2014,27.552,209,0,16,17.286,265,2.2386,60,150,150,150,115,265,115,265,p0050,FLake
2015,24.186,185,0,0,18.872,250,2.2843,362,109,109,109,141,250,141,250,p0050,FLake
2011,23.251,182,0.70703,364,11.204,285,2.7765,359,NA,NA,NA,NA,NA,NA,NA,p0051,FLake
2012,22.764,210,0,0,10.436,285,2.2881,83,166,166,166,118,284,118,284,p0051,FLake
2013,22.653,217,0,0,15.833,266,2.1794,357,136,136,136,130,266,130,266,p0051,FLake
2014,25.426,217,0,14,21.719,231,2.176,68,43,14.5,58,188,231,117,231,p0051,FLake
2015,22.337,185,0,0,16.062,267,1.7644,55,125,125,125,142,267,142,267,p0051,FLake
2011,17.861,217,0.40527,364,11.39,267,0.40527,364,111,111,111,156,267,156,267,p0052,FLake
2012,17.116,231,0,1,14.419,249,0.24331,0,58,58,58,190,248,190,248,p0052,FLake
2013,17.931,219,0,0,8.0292,289,1.468,0,128,65.5,131,148,276,148,283,p0052,FLake
2014,20.684,217,0,16,10.185,273,0.78238,359,119,119,119,150,269,150,269,p0052,FLake
2015,16.343,238,0,0,13.58,256,0.94629,65,74,74,74,180,254,180,254,p0052,FLake
2011,24.27,216,0,362,11.206,287,3.194,362,NA,NA,NA,NA,NA,NA,NA,p0053,FLake
2012,23.62,211,0,0,11.263,285,3.2048,0,169,169,169,116,285,116,285,p0053,FLake
2013,23.653,217,0,0,14.823,269,2.7717,364,143,143,143,126,269,126,269,p0053,FLake
2014,26.329,217,0,13,22.808,231,2.599,67,43,14.5,58,188,231,157,231,p0053,FLake
